1.373000890016555786e-01,9.356740117073059082e-02,7.779671996831893921e-02,1.055221408605575562e-01,1.524330228567123413e-01,1.638053655624389648e-01,3.599250316619873047e-01,3.664084970951080322e-01,9.145000000000000000e+03
2.045485824346542358e-01,1.212390512228012085e-01,8.456961810588836670e-02,6.597938388586044312e-02,1.069219410419464111e-01,1.206185594201087952e-01,2.962179780006408691e-01,2.043020278215408325e-01,6.790000000000000000e+03
1.661213040351867676e-01,9.374899417161941528e-02,7.907143235206604004e-02,7.410926371812820435e-02,1.182897835969924927e-01,1.410926431417465210e-01,3.308890461921691895e-01,2.705066204071044922e-01,2.105000000000000000e+03
2.313949912786483765e-01,1.849389672279357910e-01,1.357058882713317871e-01,1.230594515800476074e-02,1.287391129881143570e-02,2.044679969549179077e-02,5.741512030363082886e-02,1.498899608850479126e-01,5.282000000000000000e+03
1.626438945531845093e-01,9.614142030477523804e-02,7.757029682397842407e-02,9.061112254858016968e-02,1.410446166992187500e-01,1.444279998540878296e-01,3.453018963336944580e-01,3.050858974456787109e-01,9.458000000000000000e+03
1.415121108293533325e-01,8.557866513729095459e-02,7.658177614212036133e-02,7.896360009908676147e-02,1.283158510923385620e-01,1.344848871231079102e-01,3.313775360584259033e-01,3.135185837745666504e-01,1.621000000000000000e+03
2.340191602706909180e-01,1.510667800903320312e-01,9.442373365163803101e-02,4.493207857012748718e-02,7.366771250963211060e-02,8.268024772405624390e-02,2.074754089117050171e-01,1.700068861246109009e-01,7.656000000000000000e+03
1.949199438095092773e-01,1.142231747508049011e-01,7.944355905055999756e-02,7.099175453186035156e-02,1.132677495479583740e-01,1.342727988958358765e-01,3.083820343017578125e-01,2.657739818096160889e-01,3.761000000000000000e+03
1.553330123424530029e-01,9.340263903141021729e-02,6.749012321233749390e-02,6.115107983350753784e-02,1.115107908844947815e-01,1.294963955879211426e-01,3.149366080760955811e-01,3.621226549148559570e-01,2.780000000000000000e+02
2.413040697574615479e-01,1.586352735757827759e-01,1.148452684283256531e-01,2.322924509644508362e-02,4.607768356800079346e-02,4.645849019289016724e-02,1.370764225721359253e-01,1.850816458463668823e-01,2.626000000000000000e+03
1.824525743722915649e-01,1.110277324914932251e-01,7.888948917388916016e-02,8.884636312723159790e-02,1.344997286796569824e-01,1.370967775583267212e-01,3.250090777873992920e-01,2.615170180797576904e-01,7.316000000000000000e+03
2.426474094390869141e-01,1.665871888399124146e-01,1.091236844658851624e-01,2.368897013366222382e-02,4.701627418398857117e-02,5.732369050383567810e-02,1.601135283708572388e-01,2.045217454433441162e-01,5.530000000000000000e+03
1.990159302949905396e-01,1.224062591791152954e-01,8.068139106035232544e-02,6.654499471187591553e-02,1.135757416486740112e-01,1.179278418421745300e-01,3.005194365978240967e-01,1.996165066957473755e-01,7.123000000000000000e+03
2.385704964399337769e-01,1.418570280075073242e-01,8.722099661827087402e-02,5.042016878724098206e-02,6.722689419984817505e-02,1.260504275560379028e-01,2.085300832986831665e-01,4.106902778148651123e-01,1.190000000000000000e+02
1.386563330888748169e-01,9.569234400987625122e-02,7.601758092641830444e-02,1.155483499169349670e-01,1.540644615888595581e-01,1.573079228401184082e-01,3.610599040985107422e-01,3.673341274261474609e-01,4.933000000000000000e+03
1.401469856500625610e-01,9.274675697088241577e-02,7.482786476612091064e-02,1.211614310741424561e-01,1.562910676002502441e-01,1.681204438209533691e-01,3.686405718326568604e-01,3.967683315277099609e-01,8.369000000000000000e+03
1.619807779788970947e-01,1.012322679162025452e-01,7.314879447221755981e-02,7.475994527339935303e-02,9.945130348205566406e-02,1.213991791009902954e-01,3.293485641479492188e-01,2.784129977226257324e-01,1.458000000000000000e+03
1.571750193834304810e-01,9.720353037118911743e-02,8.095546066761016846e-02,7.806176692247390747e-02,1.202342882752418518e-01,1.253461092710494995e-01,3.288612365722656250e-01,2.444625943899154663e-01,9.390000000000000000e+03
